Contrato,Anexo,Número de documento,Fecha Vencimiento,Monto Capital,Monto intérés,Monto IVA,Tipo de Movimiento
193751,N,193751_1,2024-10-16,1874.99625,324.145,51.85875,FAC
193751,N,193751_2,2024-10-16,1874.99625,324.145,51.85875,FAC
193751,N,193751_3,2024-10-16,1874.99625,324.145,51.85875,FAC
193751,N,193751_4,2024-10-16,1874.99625,324.145,51.85875,FAC
193751,N,193751_5,2024-10-16,1874.99625,324.145,51.85875,FAC
193751,N,193751_6,2024-10-16,1874.99625,324.145,51.85875,FAC
193751,N,193751_7,2024-10-16,1874.99625,324.145,51.85875,FAC
193751,N,193751_8,2024-10-16,1874.99625,324.145,51.85875,FAC
193751,N,193751_9,2024-10-16,1874.99625,324.145,51.85875,FAC
193751,N,193751_10,2024-10-16,1874.99625,324.145,51.85875,FAC
193751,N,193751_11,2024-10-16,1874.99625,324.145,51.85875,FAC
193751,N,193751_12,2024-10-16,1874.99625,324.145,51.85875,FAC
193751,N,193751_13,2024-10-16,1874.99625,324.145,51.85875,FAC
193751,N,193751_14,2024-10-16,1874.99625,324.145,51.85875,FAC
193751,N,193751_15,2024-10-16,1874.99625,324.145,51.85875,FAC
193751,N,193751_16,2024-10-16,1874.99625,324.145,51.85875,FAC
193753,N,193753_1,2024-10-16,4062.50125,803.016875,128.481875,FAC
193753,N,193753_2,2024-10-16,4062.50125,803.016875,128.481875,FAC
193753,N,193753_3,2024-10-16,4062.50125,803.016875,128.481875,FAC
193753,N,193753_4,2024-10-16,4062.50125,803.016875,128.481875,FAC
193753,N,193753_5,2024-10-16,4062.50125,803.016875,128.481875,FAC
193753,N,193753_6,2024-10-16,4062.50125,803.016875,128.481875,FAC
193753,N,193753_7,2024-10-16,4062.50125,803.016875,128.481875,FAC
193753,N,193753_8,2024-10-16,4062.50125,803.016875,128.481875,FAC
193753,N,193753_9,2024-10-16,4062.50125,803.016875,128.481875,FAC
193753,N,193753_10,2024-10-16,4062.50125,803.016875,128.481875,FAC
193753,N,193753_11,2024-10-16,4062.50125,803.016875,128.481875,FAC
193753,N,193753_12,2024-10-16,4062.50125,803.016875,128.481875,FAC
193753,N,193753_13,2024-10-16,4062.50125,803.016875,128.481875,FAC
193753,N,193753_14,2024-10-16,4062.50125,803.016875,128.481875,FAC
193753,N,193753_15,2024-10-16,4062.50125,803.016875,128.481875,FAC
193753,N,193753_16,2024-10-16,4062.50125,803.016875,128.481875,FAC
